code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600016,2019-06-18,6.280000,6.320000,6.280000,6.310000,0.004777,56438778.000000,355572686.000000,223765997467.720001,276267060747.619995,0.001592,153.990234,2018-09-30,2018-10-31,5.184881,1.549502,-1.344183,0.688113,6.310000
sh600017,2019-06-18,3.010000,3.050000,3.010000,3.040000,0.006623,11472682.000000,34795048.000000,9349987819.520000,9349987819.520000,0.003730,9.941278,2018-09-30,2018-10-27,16.054911,2.149812,6.613499,0.844319,3.040000
sh600018,2019-06-18,6.450000,6.460000,6.340000,6.380000,-0.007776,21690901.000000,138473556.000000,147848044260.619995,147848044267.000000,0.000936,38.968063,2018-09-30,2018-10-31,12.441498,5.009957,26.716918,2.112093,6.380000
sh600019,2019-06-18,6.460000,6.460000,6.390000,6.420000,0.000000,19861263.000000,127578456.000000,141888978052.079987,143012780761.500000,0.000899,15.949169,2018-09-30,2018-10-30,6.640438,0.695486,2.722480,0.901476,6.420000
sh600020,2019-06-18,5.230000,5.260000,5.120000,5.120000,-0.017274,25611469.000000,132214974.000000,11506543774.719999,11506543779.840000,0.011396,20.443368,2018-09-30,2018-10-31,25.172075,2.196989,3.091414,0.985734,5.120000
sh600021,2019-06-18,8.290000,8.370000,8.260000,8.330000,0.000000,2342500.000000,19485340.000000,17824028002.480000,21800977761.009998,0.001095,18.008554,2018-09-30,2018-10-30,17.048087,1.089012,3.785233,1.639419,8.330000
sh600022,2019-06-18,1.660000,1.670000,1.650000,1.660000,0.000000,43412549.000000,71889340.000000,18171272362.560001,18171272362.560001,0.003966,9.236084,2018-09-30,2018-10-30,5.557415,0.296304,8.530319,0.886468,1.660000
sh600023,2019-06-18,4.400000,4.440000,4.350000,4.360000,-0.006834,18104011.000000,79120627.000000,59299008343.320000,59299008347.680000,0.001331,7.069457,2018-09-30,2018-10-27,14.069343,1.555395,6.439798,1.000104,4.360000
sh600025,2019-06-18,4.080000,4.090000,4.020000,4.040000,-0.007371,15601396.000000,63178840.000000,36069120000.000000,72720000000.000000,0.001747,4.106887,2018-09-30,2018-10-30,25.187032,,7.292419,1.785320,4.040000
sh600026,2019-06-18,5.980000,6.110000,5.960000,6.050000,0.004983,5674372.000000,34280991.000000,16552998809.049999,24393798809.049999,0.002074,10.259624,2018-09-30,2018-10-31,97.266881,1.909267,11.062351,0.873558,6.050000
sh600027,2019-06-18,3.800000,3.810000,3.750000,3.780000,-0.002639,17433501.000000,65787530.000000,26443908740.340000,37282051748.339996,0.002492,6.461251,2018-09-30,2018-10-31,16.943075,0.524991,2.217529,0.773465,3.780000
sh600028,2019-06-18,5.240000,5.280000,5.220000,5.260000,0.005736,55197595.000000,290196668.000000,502633875696.700012,636834562737.959961,0.000578,15.942890,2018-09-30,2018-10-31,9.196826,0.330971,3.069872,0.925062,5.260000
sh600029,2019-06-18,7.120000,7.160000,7.060000,7.130000,0.001404,14203006.000000,101049113.000000,50071494500.000000,87464938399.179993,0.002022,12.039208,2018-09-30,2018-10-31,23.679841,0.628010,4.046538,1.321178,7.130000
sh600030,2019-06-18,20.780000,20.940000,20.600000,20.850000,0.005789,59873299.000000,1245165821.000000,204635696445.000000,252637540140.000000,0.006100,114.772125,2018-09-30,2018-10-31,23.538045,7.037400,15.150414,1.653476,20.850000
sh600031,2019-06-18,12.790000,12.950000,12.720000,12.880000,0.010196,55571688.000000,712882356.000000,107392106662.399994,107877387542.960007,0.006665,599.144088,2018-09-30,2018-10-30,19.212411,4.436401,9.633508,3.313183,12.880000
sh600033,2019-06-18,3.310000,3.330000,3.280000,3.300000,-0.003021,4105350.000000,13565330.000000,9056520000.000000,9056520000.000000,0.001496,22.649770,2018-09-30,2018-10-31,13.452915,3.513337,4.934948,1.009823,3.300000
sh600035,2019-06-18,3.400000,3.420000,3.350000,3.380000,0.000000,8861510.000000,30012382.000000,5160256653.760000,5840933451.600000,0.005804,9.839559,2018-09-30,2018-10-30,10.237606,4.121632,9.667590,0.961936,3.380000
sh600036,2019-06-18,35.700000,36.020000,35.510000,36.020000,0.011798,30228448.000000,1084120436.000000,743054578296.560059,908418838548.020020,0.001465,171.891712,2018-09-30,2018-10-31,11.588328,4.765380,73.781237,1.848127,36.020000
sh600037,2019-06-18,10.300000,10.420000,10.180000,10.350000,-0.001929,3605419.000000,37154050.000000,14404901089.049999,14404901099.400000,0.002591,53.458258,2018-09-30,2018-10-30,21.473029,5.609236,13.875855,1.114821,10.350000
sh600038,2019-06-18,39.000000,39.160000,38.420000,38.960000,0.002315,2305532.000000,89562138.000000,22966012855.360001,22966012855.360001,0.003911,114.778356,2018-09-30,2018-10-26,47.587639,1.845253,30.159467,3.087261,38.960000
sh600039,2019-06-18,3.930000,3.930000,3.730000,3.740000,0.016304,65468112.000000,249526384.000000,12929452361.760000,13503365407.400000,0.018937,28.616751,2018-09-30,2018-10-31,10.297357,0.367025,10.232558,1.019963,3.740000
sh600048,2019-06-18,12.850000,12.880000,12.610000,12.800000,-0.003115,33701475.000000,429285521.000000,150693490892.799988,152256372454.399994,0.002863,265.950940,2018-09-30,2018-10-30,9.300936,1.161302,-16.837821,1.405372,12.800000
sh600050,2019-06-18,6.080000,6.100000,6.010000,6.070000,0.000000,69732649.000000,422694820.000000,128663340117.649994,188418673860.089996,0.003290,9.497385,2018-09-30,2018-10-23,85.252809,0.471148,3.086859,1.352014,6.070000
sh600051,2019-06-18,6.050000,6.120000,6.020000,6.040000,-0.003300,1255862.000000,7622366.000000,1877715200.000000,1877715200.000000,0.004040,27.508797,2018-09-30,2018-10-23,4.160821,0.520114,3.752309,0.827933,6.040000
sh600052,2019-06-18,3.040000,3.110000,3.030000,3.070000,0.013201,2677126.000000,8222389.000000,2676392509.370000,2676392512.440000,0.003071,11.476720,2018-09-30,2018-10-30,10.438626,2.394313,14.332400,1.104118,3.070000
sh600053,2019-06-18,23.230000,23.870000,23.200000,23.260000,0.002154,2053624.000000,48122046.000000,10084159008.000000,10084159008.000000,0.004737,50.871291,2018-09-30,2018-10-27,28.211037,8.973554,6.461829,4.941052,23.260000
sh600054,2019-06-18,9.220000,9.230000,9.160000,9.200000,0.000000,1694303.000000,15577569.000000,4722360000.000000,6875160000.000000,0.003301,39.727855,2018-09-30,2018-10-27,14.039371,2.753442,12.459372,1.653130,9.200000
sh600055,2019-06-18,9.900000,9.990000,9.600000,9.890000,0.001012,4691900.000000,46123125.000000,5348672198.220000,5348672208.110000,0.008676,142.497390,2018-09-30,2018-10-27,39.830850,2.616284,-134.375000,2.806629,9.890000
sh600056,2019-06-18,13.310000,13.360000,13.050000,13.120000,-0.011304,4372294.000000,57521784.000000,13279225159.680000,14018530206.080000,0.004320,121.472710,2018-09-30,2018-10-27,9.328563,0.666582,-37.234741,1.724054,13.120000
sh600057,2019-06-18,4.410000,4.440000,4.370000,4.390000,-0.006787,4676160.000000,20600904.000000,9471223428.760000,9471223433.150000,0.002167,40.807531,2018-09-30,2018-10-31,10.549619,0.088320,2.729385,0.813824,4.390000
sh600058,2019-06-18,8.980000,9.070000,8.580000,8.680000,-0.052402,11602673.000000,101685484.000000,9304184971.480000,9304184971.480000,0.010824,41.494043,2018-09-30,2018-10-30,-23.295760,0.150103,-9.267564,1.316588,8.680000
sh600059,2019-06-18,8.260000,8.370000,8.250000,8.310000,0.004837,4295965.000000,35708401.000000,6718835811.150000,6718835811.150000,0.005313,68.133368,2018-09-30,2018-10-27,39.408176,4.937024,22.133359,1.693097,8.310000
sh600060,2019-06-18,8.600000,8.660000,8.550000,8.610000,0.002328,5845407.000000,50292674.000000,11266023312.809999,11266023321.420000,0.004467,49.343298,2018-09-30,2018-10-31,15.950352,0.374987,6.677007,0.810063,8.610000
sh600061,2019-06-18,14.400000,14.680000,13.920000,14.270000,-0.009028,26944910.000000,384589852.000000,59560581584.019997,60321141204.290001,0.006456,83.594737,2018-09-30,2018-10-31,34.114272,4.402009,-4.064022,1.645260,14.270000
sh600062,2019-06-18,12.790000,12.800000,12.450000,12.700000,0.000788,11104393.000000,139891014.000000,10455175495.500000,13249118904.299999,0.013489,95.634143,2018-09-30,2018-10-29,13.447692,1.790593,8.022235,1.717934,12.700000
sh600063,2019-06-18,2.730000,2.760000,2.730000,2.760000,0.007299,6768000.000000,18597537.000000,5315469347.160000,5315469349.920000,0.003514,36.870133,2018-09-30,2018-10-26,43.099656,1.313038,41.866382,1.160189,2.760000
sh600064,2019-06-18,10.580000,10.590000,10.430000,10.470000,-0.007583,6597878.000000,69248563.000000,12940468617.360001,12940468617.360001,0.005338,169.538276,2018-09-30,2018-10-26,8.964041,2.088282,-34.015595,1.263867,10.470000
sh600066,2019-06-18,12.670000,12.750000,12.610000,12.690000,0.002370,5352655.000000,67935967.000000,28094888739.869999,28094888739.869999,0.002418,527.104933,2018-09-30,2018-10-29,12.074440,0.934183,30.435849,1.870070,12.690000
sh600067,2019-06-18,4.900000,4.950000,4.850000,4.870000,-0.004090,5542691.000000,27175999.000000,7266579230.750000,7266579230.750000,0.003715,105.200134,2018-09-30,2018-10-27,20.109224,1.000351,-10.798509,1.012559,4.870000
sh600068,2019-06-18,6.180000,6.190000,6.140000,6.170000,0.000000,11985173.000000,73943734.000000,28411476625.869999,28411476632.040001,0.002603,36.835728,2018-09-30,2018-10-31,7.330403,0.345324,8.685248,0.682870,6.170000
sh600069,2019-06-18,2.340000,2.470000,2.330000,2.400000,0.008403,21795420.000000,52604555.000000,3897201225.600000,3897201225.600000,0.013422,15.433444,2018-09-30,2018-10-30,66.852368,1.062976,-11.428571,1.834862,2.400000
sh600070,2019-06-18,8.100000,8.140000,7.900000,7.960000,-0.023313,2613510.000000,20861661.000000,3196084131.720000,4154691099.280000,0.006509,78.055791,2018-09-30,2018-10-30,23.439340,3.527836,-40.385591,1.767436,7.960000
sh600071,2019-06-18,9.780000,9.940000,9.400000,9.910000,0.021649,1788910.000000,17359473.000000,2353352029.050000,2353352029.050000,0.007533,57.096717,2018-09-30,2018-10-31,36.514370,2.929851,-134.829932,5.610281,9.910000
sh600072,2019-06-18,12.080000,12.110000,11.800000,11.860000,-0.021452,11688705.000000,139043168.000000,7125236212.200000,8731923612.379999,0.019456,49.683317,2018-09-30,2018-10-31,529.464286,6.210852,-16.007558,2.386942,11.860000
sh600073,2019-06-18,9.130000,9.400000,9.050000,9.360000,0.028571,19375860.000000,179758565.000000,8777147848.559999,8777147857.920000,0.020663,29.107755,2018-09-30,2018-10-30,31.273790,0.842525,154.580417,2.321266,9.360000
sh600076,2019-06-18,4.320000,4.340000,4.280000,4.310000,-0.002315,4592353.000000,19779249.000000,4457678391.680000,4457678395.990000,0.004440,14.007701,2018-09-30,2018-10-30,9.270811,4.324287,14.615124,1.225163,4.310000
sh600077,2019-06-18,2.760000,2.800000,2.740000,2.750000,-0.010791,4964906.000000,13728583.000000,3685336393.750000,3685336396.500000,0.003705,22.564223,2018-09-30,2018-10-30,11.540076,0.380617,0.864916,0.951722,2.750000
sh600079,2019-06-18,9.780000,10.040000,9.760000,10.010000,0.023517,10228910.000000,101457348.000000,12873351100.610001,13550580063.020000,0.007954,134.058661,2018-09-30,2018-10-30,22.155821,1.520184,-43.465046,0.976442,10.010000
sh600080,2019-06-18,6.540000,6.640000,6.510000,6.610000,0.012251,3737917.000000,24619711.000000,2018005713.920000,2467316583.850000,0.012244,33.886898,2018-09-30,2018-10-27,36.949253,3.014600,-149.794269,1.404499,6.610000
sh600081,2019-06-18,11.070000,11.120000,10.900000,10.980000,0.011982,5326952.000000,58546517.000000,3442888800.000000,3442888800.000000,0.016989,101.517775,2018-09-30,2018-10-31,25.648213,0.713563,5.405405,2.588585,10.980000
sh600082,2019-06-18,4.500000,4.540000,4.460000,4.490000,-0.002222,1875130.000000,8423862.000000,2845996386.980000,2901060058.740000,0.002958,26.916948,2018-09-30,2018-10-30,49.340659,3.949312,59.078947,1.724469,4.490000
sh600083,2019-06-18,15.250000,15.250000,14.700000,15.100000,-0.013072,754565.000000,11252258.000000,3442699222.600000,3473000000.000000,0.003310,15.099801,2018-09-30,2018-10-31,146.317829,30.996040,-5.503517,43.869843,15.100000
sh600084,2019-06-18,2.240000,2.240000,2.190000,2.230000,-0.008889,4877400.000000,10798893.000000,2505910830.900000,2505910830.900000,0.004340,16.006851,2018-09-30,2018-10-20,-24.860647,8.266485,-13.790971,1.108846,2.230000
sh600085,2019-06-18,28.660000,28.740000,28.300000,28.420000,-0.008720,2339490.000000,66645520.000000,38977184817.620003,38977184846.040001,0.001706,313.356188,2018-09-30,2018-10-30,37.169762,3.606073,20.761195,4.338004,28.420000
sh600086,2019-06-18,4.110000,4.730000,4.020000,4.550000,0.058140,128285774.000000,560933160.000000,4808644822.800000,6142500000.000000,0.121386,43.827156,2018-09-30,2018-10-31,-67.809240,0.602752,42.168675,1.958421,4.550000
sh600088,2019-06-18,13.610000,13.740000,13.440000,13.490000,-0.008817,4891743.000000,66396642.000000,5365059322.510000,5365059336.000000,0.012300,48.129364,2018-09-30,2018-10-30,55.514403,7.082607,47.634181,4.692337,13.490000
sh600089,2019-06-18,7.090000,7.110000,7.050000,7.080000,-0.001410,6790145.000000,48055195.000000,26297334539.040001,26298679739.040001,0.001828,262.879333,2018-09-30,2018-10-30,11.161911,0.614208,12.542073,0.813092,7.080000
sh600090,2019-06-18,4.550000,4.650000,4.530000,4.610000,0.006550,9430866.000000,43235387.000000,3239433068.580000,6636846176.450000,0.013421,23.384687,2018-09-30,2018-10-30,13.247153,1.458946,-5.111519,1.104951,4.610000
sh600091,2019-06-18,3.670000,3.680000,3.610000,3.650000,-0.005450,1144400.000000,4167813.000000,1596555708.950000,1596555712.600000,0.002616,9.502425,2018-09-30,2018-10-30,-120.462046,72.493992,-21.791045,1.794582,3.650000
sh600093,2019-06-18,10.900000,11.250000,10.720000,11.080000,0.005445,23368679.000000,257095950.000000,12436718300.000000,12436718300.000000,0.020819,62.463197,2018-09-30,2018-10-31,14.087730,6.044092,10.875540,1.790736,11.080000
sh600094,2019-06-18,6.620000,6.670000,6.440000,6.580000,0.000000,11293321.000000,73736228.000000,14980060643.379999,16287638875.059999,0.004961,35.919972,2018-09-30,2018-10-30,20.149090,2.568695,2.813999,1.405441,6.580000
sh600096,2019-06-18,5.830000,5.880000,5.770000,5.830000,0.010399,8319514.000000,48351135.000000,7703640374.540000,8323344888.540000,0.006296,13.558348,2018-09-30,2018-10-27,29.193791,0.130951,2.092531,1.908722,5.830000
sh600097,2019-06-18,10.040000,10.080000,9.920000,10.000000,0.005025,564416.000000,5647347.000000,2262730320.000000,2409365590.000000,0.002494,14.558024,2018-09-30,2018-10-30,11.501436,6.713119,6.285264,1.502106,10.000000
sh600098,2019-06-18,6.000000,6.040000,5.980000,6.020000,0.001664,1653000.000000,9926742.000000,16411703279.160000,16411703279.160000,0.000606,32.336323,2018-09-30,2018-10-31,22.462687,0.895100,6.779279,1.001797,6.020000
sh600099,2019-06-18,7.550000,7.600000,7.370000,7.430000,-0.014589,2783870.000000,20789736.000000,1628061600.000000,1628061600.000000,0.012705,20.338550,2018-09-30,2018-10-27,-7430.000000,4.393878,-244.407895,3.458066,7.430000
sh600100,2019-06-18,9.320000,9.500000,9.280000,9.360000,0.004292,13543920.000000,127054287.000000,27742094181.360001,27742094181.360001,0.004570,197.664138,2018-09-30,2018-10-30,-97.601668,0.975211,-47.585155,1.386790,9.360000
sh600101,2019-06-18,8.710000,8.780000,8.560000,8.580000,-0.014925,2178766.000000,18824007.000000,2781455622.660000,2781455622.660000,0.006721,46.959819,2018-09-30,2018-10-26,25.611940,2.157972,10.772128,1.281687,8.580000
sh600103,2019-06-18,2.340000,2.360000,2.330000,2.350000,0.008584,3684665.000000,8628581.000000,2495327760.000000,4168209111.750000,0.003470,12.584138,2018-09-30,2018-10-30,30.621780,1.543498,7.323079,1.559957,2.350000
sh600104,2019-06-18,24.400000,24.560000,24.060000,24.100000,-0.010673,14726043.000000,357142348.000000,277232731829.599976,281571418896.500000,0.001280,211.638325,2018-09-30,2018-10-30,7.486332,0.397745,-11.299700,1.220507,24.100000
sh600105,2019-06-18,4.930000,4.960000,4.830000,4.850000,-0.018219,13114588.000000,63969720.000000,6005632877.000000,6076810022.000000,0.010591,53.799097,2018-09-30,2018-10-30,22.045455,0.884799,-37.164751,2.272621,4.850000
sh600106,2019-06-18,3.330000,3.370000,3.230000,3.240000,0.000000,13575454.000000,44730466.000000,3558711736.800000,3558711736.800000,0.012360,22.977579,2018-09-30,2018-10-26,14.579349,10.283033,15.013653,1.120865,3.240000
sh600107,2019-06-18,6.550000,6.650000,6.500000,6.510000,-0.010638,4434152.000000,29155817.000000,2343600000.000000,2343600000.000000,0.012317,16.851200,2018-09-30,2018-10-31,337.305699,4.774863,-111.282051,4.245744,6.510000
sh600108,2019-06-18,3.780000,3.860000,3.630000,3.720000,-0.021053,77700520.000000,289808420.000000,7242524246.400000,7242524250.120000,0.039910,35.768544,2018-09-30,2018-10-31,73.372781,3.225583,-57.407407,1.527533,3.720000
sh600109,2019-06-18,9.130000,9.150000,8.960000,9.030000,-0.008782,16761233.000000,151366059.000000,27309964560.270000,27309964569.299999,0.005542,77.833484,2018-09-30,2018-10-30,26.566175,4.798025,21.441353,1.424283,9.030000
sh600110,2019-06-18,4.580000,4.600000,4.480000,4.500000,-0.019608,17761811.000000,80240808.000000,5176404436.500000,5176404436.500000,0.015441,63.554549,2018-09-30,2018-10-19,59.366755,2.998265,7.512521,2.484403,4.500000
sh600111,2019-06-18,13.560000,13.650000,13.010000,13.280000,-0.034182,104462048.000000,1393512453.000000,48247116466.720001,48247116480.000000,0.028753,260.412683,2018-09-30,2018-10-20,112.570025,10.077303,-14.867028,5.335585,13.280000
sh600112,2019-06-18,2.620000,2.720000,2.600000,2.670000,0.019084,6550100.000000,17412430.000000,1359576938.820000,1359576938.820000,0.012863,10.773700,2018-09-30,2018-10-30,16.123188,1.969114,16.824197,1.071343,2.670000
sh600113,2019-06-18,7.190000,7.220000,7.130000,7.210000,0.005579,1962150.000000,14085599.000000,2966418663.600000,2966418663.600000,0.004769,33.384874,2018-09-30,2018-10-31,24.169618,2.595773,21.243252,3.569258,7.210000
sh600114,2019-06-18,6.370000,6.370000,6.270000,6.290000,-0.012559,2837932.000000,17889462.000000,3990366690.800000,4060483591.490000,0.004473,39.680155,2018-09-30,2018-10-30,10.605590,1.904538,21.807506,1.631709,6.290000
sh600115,2019-06-18,5.850000,5.850000,5.760000,5.820000,-0.003425,20308856.000000,117642975.000000,57085386663.419998,84201348669.240005,0.002071,8.599196,2018-09-30,2018-10-27,28.811881,0.814914,3.223841,1.453982,5.820000
sh600116,2019-06-18,8.190000,8.190000,8.000000,8.040000,-0.011070,3220043.000000,25893692.000000,7983764228.040000,7983764236.080000,0.003243,49.130829,2018-09-30,2018-10-26,24.700737,2.079649,30.724398,2.868535,8.040000
sh600117,2019-06-18,3.800000,3.800000,3.660000,3.720000,-0.013263,4458997.000000,16593756.000000,2757335613.720000,3887839897.440000,0.006016,10.267109,2018-09-30,2018-10-31,-11.078023,0.410031,82.483370,1.519235,3.720000
sh600118,2019-06-18,21.890000,21.970000,21.630000,21.780000,-0.005025,4791653.000000,104328567.000000,25754613338.520000,25754613360.299999,0.004052,363.499525,2018-09-30,2018-10-26,60.168333,4.749424,189.137621,4.852371,21.780000
sh600119,2019-06-18,4.530000,4.530000,4.360000,4.430000,-0.019912,2854294.000000,12656662.000000,1361782000.000000,1361782000.000000,0.009285,13.045528,2018-09-30,2018-10-31,-3.341631,0.579066,-58.366271,2.616039,4.430000
sh600120,2019-06-18,13.030000,13.110000,12.900000,13.020000,0.001538,3932796.000000,51117318.000000,8659919961.420000,11384532957.840000,0.005913,392.334374,2018-09-30,2018-10-30,19.427880,1.117198,-9.241980,1.550063,13.020000
sh600121,2019-06-18,3.110000,3.120000,3.090000,3.100000,-0.003215,4042288.000000,12551643.000000,3147564431.500000,3147564431.500000,0.003981,12.600768,2018-09-30,2018-10-30,17.775229,0.262395,11.051693,0.869029,3.100000
sh600122,2019-06-18,3.200000,3.230000,3.160000,3.190000,-0.006231,9709969.000000,31029035.000000,3694844136.500000,3694844136.500000,0.008383,18.805588,2018-09-30,2018-10-31,-17.416237,0.197384,-0.859739,0.474892,3.190000
sh600123,2019-06-18,7.150000,7.170000,7.100000,7.130000,-0.001401,4466949.000000,31854021.000000,8145312000.000000,8145312000.000000,0.003910,52.428341,2018-09-30,2018-10-23,7.923103,1.698169,6.422266,0.800710,7.130000
sh600125,2019-06-18,6.680000,6.680000,6.520000,6.620000,0.006079,10602125.000000,69834458.000000,8642554799.260000,8642554805.879999,0.008121,107.015234,2018-09-30,2018-10-26,18.748230,1.368354,8.458983,1.552096,6.620000
sh600126,2019-06-18,4.480000,4.520000,4.470000,4.490000,-0.002222,3197160.000000,14365089.000000,12427485250.629999,15163578982.670000,0.001155,22.906062,2018-09-30,2018-10-30,6.303524,0.451102,5.024057,0.834759,4.490000
sh600127,2019-06-18,5.610000,5.900000,5.410000,5.440000,-0.035461,96094791.000000,541535974.000000,3491300700.480000,3491300705.920000,0.149731,28.178726,2018-09-30,2018-10-31,-223.868313,1.527759,-249.541284,4.736201,5.440000
sh600128,2019-06-18,7.700000,7.830000,7.640000,7.660000,-0.010336,5539323.000000,42770652.000000,1890239050.000000,1890239050.000000,0.022448,22.780239,2018-09-30,2018-10-30,-55.386840,0.512639,593.798450,1.429505,7.660000
sh600129,2019-06-18,10.580000,11.170000,10.490000,10.930000,0.028222,6111921.000000,66693009.000000,5944729395.100000,6086815831.920000,0.011237,32.956437,2018-09-30,2018-10-25,35.280826,0.651248,-33.141298,1.889565,10.930000
sh600130,2019-06-18,3.880000,3.920000,3.830000,3.850000,-0.002591,10742177.000000,41577294.000000,2956800000.000000,2956800000.000000,0.013987,23.462746,2018-09-30,2018-10-31,-69.369369,1.546629,55.316092,3.369508,3.850000
sh600131,2019-06-18,14.050000,14.250000,13.910000,14.010000,-0.009194,3824968.000000,53771391.000000,5711301623.310000,7062793421.550000,0.009383,72.370531,2018-09-30,2018-10-31,54.007216,7.222034,29.009654,5.736820,14.010000
sh600132,2019-06-18,43.950000,44.280000,43.380000,43.630000,-0.007281,1469031.000000,64301920.000000,21115663368.740002,21115663368.740002,0.003035,231.056909,2018-09-30,2018-10-31,53.402693,6.352973,25.407640,18.185228,43.630000
sh600133,2019-06-18,6.060000,6.070000,5.990000,6.040000,-0.001653,2919834.000000,17579547.000000,3605046208.200000,4383708306.840000,0.004892,24.966655,2018-09-30,2018-10-30,11.585891,0.620067,-7.188778,1.109784,6.040000
sh600135,2019-06-18,7.740000,7.780000,7.620000,7.690000,-0.006460,2431019.000000,18687337.000000,2868306434.460000,2868306442.150000,0.006518,21.997581,2018-09-30,2018-10-25,179.254079,2.424255,99.482536,1.691523,7.690000
sh600136,2019-06-18,10.400000,10.440000,10.280000,10.320000,0.001942,1523202.000000,15768981.000000,4629309211.680000,5027720159.520000,0.003396,25.652555,2018-09-30,2018-10-31,24.151650,3.925722,-117.406143,1.852949,10.320000
sh600137,2019-06-18,14.330000,14.330000,14.010000,14.230000,-0.004895,651600.000000,9231503.000000,1383406263.010000,1383406277.240000,0.006702,21.436338,2018-09-30,2018-10-30,57.332796,6.080973,-31.124234,2.808091,14.230000
sh600138,2019-06-18,12.690000,12.770000,12.620000,12.730000,0.000786,3621578.000000,45987539.000000,9214483200.000000,9214483200.000000,0.005003,67.749360,2018-09-30,2018-10-26,15.093233,0.880761,-12.496359,1.534920,12.730000
sh600139,2019-06-18,3.250000,3.320000,3.230000,3.280000,0.009231,5692760.000000,18598265.000000,2171000862.960000,2171000866.240000,0.008601,29.375694,2018-09-30,2018-10-30,-4.793219,1.878220,25.000000,5.754386,3.280000
sh600141,2019-06-18,10.110000,10.210000,10.020000,10.140000,0.001976,5520543.000000,55872518.000000,7236380498.880000,7373613595.920000,0.007736,33.511931,2018-09-30,2018-10-30,19.210831,0.442261,3.029143,0.973903,10.140000
sh600143,2019-06-18,4.840000,4.910000,4.830000,4.860000,0.000000,6070668.000000,29521346.000000,12441600000.000000,13203574055.100000,0.002371,93.046900,2018-09-30,2018-10-23,17.737226,0.780303,9.211524,1.281240,4.860000
sh600146,2019-06-18,13.500000,13.500000,12.410000,12.570000,-0.067507,10304513.000000,132823877.000000,2514000000.000000,5907522900.000000,0.051523,16.592351,2018-09-30,2018-10-30,63.549039,255.295814,-26.922253,1.918850,12.570000
sh600148,2019-06-18,15.750000,15.750000,15.160000,15.220000,0.010624,1679056.000000,25885179.000000,2153880369.000000,2153880369.000000,0.011865,42.283115,2018-09-30,2018-10-25,89.266862,4.350471,53.534998,5.285823,15.220000
sh600149,2019-06-18,5.840000,5.900000,5.760000,5.840000,-0.001709,1338700.000000,7818624.000000,2220134400.000000,2220134400.000000,0.003521,16.877018,2018-09-30,2018-10-31,152.879581,189.119171,60.960334,11.502856,5.840000
sh600150,2019-06-18,19.290000,19.300000,18.920000,19.000000,-0.020113,12550945.000000,239258939.000000,26184234343.000000,26184234362.000000,0.009107,62.707150,2018-09-30,2018-10-31,-15.499649,0.948311,3.037968,1.764835,19.000000
