code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600048,2019-06-21,13.130000,13.240000,12.980000,13.010000,-0.014394,70459584.000000,921390648.000000,153165805977.760010,154754328564.980011,0.005985,270.314198,2018-09-30,2018-10-30,9.453530,1.180355,-17.114067,1.428428,13.010000
sh600050,2019-06-21,6.260000,6.320000,6.220000,6.270000,0.003200,179344532.000000,1123240568.000000,132902659396.649994,194626867397.489990,0.008461,9.810314,2018-09-30,2018-10-23,88.061798,0.486672,3.188568,1.396561,6.270000
sh600051,2019-06-21,6.230000,6.340000,6.210000,6.330000,0.020968,3010479.000000,18950189.000000,1967870400.000000,1967870400.000000,0.009684,28.829584,2018-09-30,2018-10-23,4.360596,0.545087,3.932469,0.867685,6.330000
sh600052,2019-06-21,3.120000,3.210000,3.120000,3.190000,0.019169,3063069.000000,9728972.000000,2781007200.290000,2781007203.480000,0.003514,11.925321,2018-09-30,2018-10-30,10.846651,2.487902,14.892624,1.147276,3.190000
sh600053,2019-06-21,24.900000,25.000000,24.320000,24.510000,0.011974,4341415.000000,107009182.000000,10626085008.000000,10626085008.000000,0.010014,53.605131,2018-09-30,2018-10-27,29.727107,9.455796,6.809090,5.206585,24.510000
sh600054,2019-06-21,9.500000,9.630000,9.500000,9.570000,0.006309,3167055.000000,30290935.000000,4912281000.000000,7151661000.000000,0.006170,41.325606,2018-09-30,2018-10-27,14.603998,2.864178,12.960455,1.719615,9.570000
sh600055,2019-06-21,9.980000,10.420000,9.910000,10.320000,0.042424,7107432.000000,72549068.000000,5581223163.360000,5581223173.680000,0.013142,150.211753,2018-09-30,2018-10-27,41.987167,2.757921,-141.649642,2.958571,10.320000
sh600056,2019-06-21,13.590000,13.780000,13.560000,13.650000,0.006637,9826553.000000,134378997.000000,13815657273.600000,14584827539.100000,0.009709,126.379763,2018-09-30,2018-10-27,9.705403,0.693509,-38.738889,1.793700,13.650000
sh600057,2019-06-21,4.500000,4.570000,4.500000,4.530000,0.006667,8680178.000000,39412472.000000,9773267000.520000,9773267005.049999,0.004023,42.108910,2018-09-30,2018-10-31,10.886054,0.091137,2.816427,0.839777,4.530000
sh600058,2019-06-21,8.800000,9.080000,8.770000,8.930000,0.011325,9767360.000000,87464497.000000,9572162649.230000,9572162649.230000,0.009112,42.689148,2018-09-30,2018-10-30,-23.966720,0.154426,-9.534486,1.354508,8.930000
sh600059,2019-06-21,8.560000,8.750000,8.490000,8.690000,0.012821,12838436.000000,110509886.000000,7026074993.850000,7026074993.850000,0.015879,71.248973,2018-09-30,2018-10-27,41.210235,5.162785,23.145474,1.770519,8.690000
sh600060,2019-06-21,8.800000,8.960000,8.770000,8.930000,0.014773,17083176.000000,151569810.000000,11684737303.530001,11684737312.459999,0.013056,51.177195,2018-09-30,2018-10-31,16.543164,0.388924,6.925165,0.840170,8.930000
sh600061,2019-06-21,14.700000,14.990000,14.500000,14.640000,-0.004759,27578121.000000,405451469.000000,61104899396.639999,61885179203.279999,0.006607,85.762225,2018-09-30,2018-10-31,34.998805,4.516146,-4.169396,1.687919,14.640000
sh600062,2019-06-21,12.770000,12.900000,12.730000,12.870000,0.008621,10363848.000000,132828997.000000,10595126663.549999,13426469314.830000,0.012589,96.914285,2018-09-30,2018-10-29,13.627700,1.814562,8.129619,1.740930,12.870000
sh600063,2019-06-21,2.890000,2.920000,2.850000,2.910000,0.013937,16430084.000000,47587325.000000,5604353550.810000,5604353553.720000,0.008531,38.873945,2018-09-30,2018-10-26,45.442028,1.384398,44.141729,1.223242,2.910000
sh600064,2019-06-21,10.890000,11.030000,10.860000,10.970000,0.011993,20793845.000000,227624389.000000,13558447061.360001,13558447061.360001,0.016824,177.634659,2018-09-30,2018-10-26,9.392123,2.188009,-35.640026,1.324224,10.970000
sh600066,2019-06-21,13.170000,13.170000,12.980000,13.050000,0.000767,10020840.000000,131088021.000000,28891906860.150002,28891906860.150002,0.004526,542.058265,2018-09-30,2018-10-29,12.416977,0.960685,31.299277,1.923121,13.050000
sh600067,2019-06-21,4.930000,5.000000,4.880000,4.940000,0.004065,6732650.000000,33273958.000000,7371026981.500000,7371026981.500000,0.004512,106.712251,2018-09-30,2018-10-27,20.398268,1.014730,-10.953724,1.027114,4.940000
sh600068,2019-06-21,6.320000,6.360000,6.310000,6.350000,0.006339,35293078.000000,223656470.000000,29240336559.849998,29240336566.200001,0.007664,37.910352,2018-09-30,2018-10-31,7.544256,0.355398,8.938626,0.702791,6.350000
sh600069,2019-06-21,2.490000,2.580000,2.470000,2.550000,0.040816,27352790.000000,69188348.000000,4140776302.200000,4140776302.200000,0.016845,16.398034,2018-09-30,2018-10-30,71.030641,1.129413,-12.142857,1.949541,2.550000
sh600070,2019-06-21,8.020000,8.260000,8.020000,8.210000,0.023691,7493015.000000,61211565.000000,3296463658.470000,4285177628.780000,0.018662,80.507292,2018-09-30,2018-10-30,24.175501,3.638634,-41.653983,1.822946,8.210000
sh600071,2019-06-21,10.000000,10.870000,9.930000,10.870000,0.100202,4530521.000000,48412218.000000,2581325585.850000,2581325585.850000,0.019078,62.627782,2018-09-30,2018-10-31,40.051584,3.213671,-147.891156,6.153759,10.870000
sh600072,2019-06-21,12.400000,12.860000,12.370000,12.810000,0.031401,25093024.000000,317810567.000000,7695976043.700000,9431361001.230000,0.041767,53.663009,2018-09-30,2018-10-31,571.875000,6.708348,-17.289783,2.578139,12.810000
sh600073,2019-06-21,9.500000,9.580000,9.430000,9.520000,-0.002096,20210847.000000,191969830.000000,8927184563.920000,8927184573.440001,0.021553,29.605323,2018-09-30,2018-10-30,31.808385,0.856927,157.222818,2.360946,9.520000
sh600076,2019-06-21,4.450000,4.520000,4.440000,4.470000,0.013605,10419784.000000,46628324.000000,4623160652.160000,4623160656.630000,0.010075,14.527709,2018-09-30,2018-10-30,9.614971,4.484818,15.157681,1.270644,4.470000
sh600077,2019-06-21,2.830000,2.870000,2.810000,2.840000,0.010676,6518983.000000,18592062.000000,3805947403.000000,3805947405.840000,0.004864,23.551472,2018-09-30,2018-10-30,12.044987,0.397270,0.902758,0.993362,2.840000
sh600079,2019-06-21,10.210000,10.570000,10.200000,10.540000,0.033333,16093636.000000,168435756.000000,13554957102.940001,14268043343.080000,0.012514,141.156672,2018-09-30,2018-10-30,23.328907,1.600673,-45.766392,1.028142,10.540000
sh600080,2019-06-21,6.650000,6.840000,6.650000,6.840000,-0.004367,12638478.000000,85177107.000000,2088223764.480000,2553168749.400000,0.041397,35.066019,2018-09-30,2018-10-27,38.234930,3.119496,-155.006475,1.453370,6.840000
sh600081,2019-06-21,11.500000,11.670000,11.200000,11.420000,0.004398,10058010.000000,115222021.000000,3580855200.000000,3580855200.000000,0.032077,106.949538,2018-09-30,2018-10-31,27.020534,0.751742,5.694625,2.727088,11.420000
sh600082,2019-06-21,4.640000,4.740000,4.620000,4.730000,0.021598,7115674.000000,33310129.000000,2998120915.460000,3056127856.980000,0.011226,28.355716,2018-09-30,2018-10-30,51.978022,4.160411,62.236842,1.816646,4.730000
sh600083,2019-06-21,15.380000,15.500000,14.500000,15.140000,-0.016244,4882230.000000,73332099.000000,3451818955.640000,3482200000.000000,0.021414,15.139800,2018-09-30,2018-10-31,146.705426,31.078149,-5.518096,43.986055,15.140000
sh600084,2019-06-21,2.320000,2.360000,2.320000,2.360000,0.048889,13810500.000000,32448966.000000,2651995318.800000,2651995318.800000,0.012290,16.939986,2018-09-30,2018-10-20,-26.309922,8.748387,-14.594929,1.173487,2.360000
sh600085,2019-06-21,29.050000,29.090000,28.800000,28.940000,-0.000345,4334932.000000,125555610.000000,39690349353.339996,39690349382.279999,0.003161,319.089658,2018-09-30,2018-10-30,37.849856,3.672053,21.141062,4.417376,28.940000
sh600086,2019-06-21,4.460000,4.740000,4.310000,4.510000,0.000000,109173778.000000,497968001.000000,4766371022.160000,6088500000.000000,0.103302,43.441862,2018-09-30,2018-10-31,-67.213115,0.597453,41.797961,1.941204,4.510000
sh600088,2019-06-21,13.970000,14.550000,13.900000,14.030000,0.022595,22143409.000000,312633482.000000,5579820777.970000,5579820792.000000,0.055678,50.055966,2018-09-30,2018-10-30,57.736626,7.366121,49.540960,4.880170,14.030000
sh600089,2019-06-21,7.290000,7.380000,7.280000,7.330000,0.005487,24044750.000000,176243858.000000,27225912736.040001,27227305436.040001,0.006474,272.161795,2018-09-30,2018-10-30,11.556046,0.635896,12.984942,0.841803,7.330000
sh600090,2019-06-21,4.680000,4.760000,4.670000,4.740000,0.014989,12272263.000000,57929947.000000,3330783675.720000,6824002359.300000,0.017465,24.044125,2018-09-30,2018-10-30,13.620717,1.500088,-5.255662,1.136110,4.740000
sh600091,2019-06-21,3.860000,3.910000,3.810000,3.860000,0.037634,2888200.000000,11138136.000000,1688412338.780000,1688412342.640000,0.006603,10.049140,2018-09-30,2018-10-30,-127.392739,76.664879,-23.044776,1.897832,3.860000
sh600093,2019-06-21,11.190000,12.310000,11.120000,12.310000,0.100089,37820891.000000,442301998.000000,13817328725.000000,13817328725.000000,0.033695,69.397289,2018-09-30,2018-10-31,15.651621,6.715052,12.082843,1.989527,12.310000
sh600094,2019-06-21,6.550000,6.590000,6.470000,6.480000,-0.010687,18229330.000000,118567284.000000,14752400147.280001,16040106369.360001,0.008007,35.374076,2018-09-30,2018-10-30,19.842873,2.529657,2.771233,1.384082,6.480000
sh600096,2019-06-21,6.110000,6.220000,6.070000,6.160000,0.013158,9217742.000000,56611829.000000,8139695490.080000,8794477618.080000,0.006976,14.325802,2018-09-30,2018-10-27,30.846269,0.138364,2.210976,2.016763,6.160000
sh600097,2019-06-21,10.260000,10.440000,10.240000,10.380000,0.013672,1460000.000000,15116402.000000,2348714072.160000,2500921482.420000,0.006452,15.111229,2018-09-30,2018-10-30,11.938491,6.968217,6.524104,1.559186,10.380000
sh600098,2019-06-21,6.180000,6.300000,6.180000,6.270000,0.014563,3483795.000000,21843398.000000,17093252418.660000,17093252418.660000,0.001278,33.679193,2018-09-30,2018-10-31,23.395522,0.932272,7.060811,1.043400,6.270000
sh600099,2019-06-21,7.900000,7.960000,7.780000,7.930000,0.023226,7571200.000000,59603254.000000,1737621600.000000,1737621600.000000,0.034553,21.707227,2018-09-30,2018-10-27,-7930.000000,4.689563,-260.855263,3.690775,7.930000
sh600100,2019-06-21,9.560000,9.710000,9.520000,9.630000,0.012618,35893862.000000,345085231.000000,28542346898.130001,28542346898.130001,0.012110,203.365989,2018-09-30,2018-10-30,-100.417101,1.003342,-48.957804,1.426793,9.630000
sh600101,2019-06-21,8.660000,8.800000,8.650000,8.760000,0.012717,2789601.000000,24395555.000000,2839807838.520000,2839807838.520000,0.008605,47.944990,2018-09-30,2018-10-26,26.149254,2.203244,10.998117,1.308576,8.760000
sh600103,2019-06-21,2.440000,2.440000,2.400000,2.420000,0.008333,10743529.000000,25991815.000000,2569656672.000000,4292368532.100000,0.010118,12.958985,2018-09-30,2018-10-30,31.533918,1.589475,7.541213,1.606424,2.420000
sh600104,2019-06-21,25.000000,25.290000,25.000000,25.260000,0.010804,21194232.000000,533671307.000000,290576713942.559998,295124234079.900024,0.001842,221.825066,2018-09-30,2018-10-30,7.846670,0.416890,-11.843586,1.279253,25.260000
sh600105,2019-06-21,4.920000,5.050000,4.910000,5.020000,0.022403,20544975.000000,102557384.000000,6216139596.400000,6289811610.400000,0.016592,55.684838,2018-09-30,2018-10-30,22.818182,0.915813,-38.467433,2.352280,5.020000
sh600106,2019-06-21,3.280000,3.310000,3.270000,3.300000,0.009174,10375505.000000,34159721.000000,3624613806.000000,3624613806.000000,0.009446,23.403090,2018-09-30,2018-10-26,14.849337,10.473459,15.291684,1.141622,3.300000
sh600107,2019-06-21,6.900000,7.090000,6.840000,7.050000,0.036765,15945648.000000,111198938.000000,2538000000.000000,2538000000.000000,0.044293,18.248995,2018-09-30,2018-10-31,365.284974,5.170934,-120.512821,4.597926,7.050000
sh600108,2019-06-21,3.720000,3.760000,3.680000,3.730000,0.002688,57748341.000000,214932012.000000,7261993397.600000,7261993401.330000,0.029661,35.864696,2018-09-30,2018-10-31,73.570020,3.234254,-57.561728,1.531639,3.730000
sh600109,2019-06-21,9.750000,9.940000,9.690000,9.770000,0.008256,55226815.000000,542113085.000000,29547990448.930000,29547990458.700001,0.018261,84.211864,2018-09-30,2018-10-30,28.743249,5.191219,23.198452,1.541002,9.770000
sh600110,2019-06-21,4.640000,4.740000,4.630000,4.670000,0.008639,27158075.000000,127302286.000000,5371957492.990000,5371957492.990000,0.023609,65.955498,2018-09-30,2018-10-19,61.609499,3.111533,7.796327,2.578259,4.670000
sh600111,2019-06-21,12.940000,13.160000,12.830000,12.980000,0.003091,111290654.000000,1448738586.000000,47157196667.019997,47157196680.000000,0.030633,254.529866,2018-09-30,2018-10-20,110.027027,9.849653,-14.531177,5.215052,12.980000
sh600112,2019-06-21,2.680000,2.720000,2.660000,2.720000,0.050193,15033888.000000,40627304.000000,1385037181.120000,1385037181.120000,0.029524,10.975454,2018-09-30,2018-10-30,16.425121,2.005988,17.139256,1.091405,2.720000
sh600113,2019-06-21,7.420000,7.650000,7.420000,7.590000,0.020161,7986066.000000,60342212.000000,3122762504.400000,3122762504.400000,0.019410,35.144410,2018-09-30,2018-10-31,25.443467,2.732582,22.362868,3.757374,7.590000
sh600114,2019-06-21,6.360000,6.460000,6.350000,6.400000,0.006289,7159417.000000,45796105.000000,4060150528.000000,4131493638.400000,0.011285,40.374085,2018-09-30,2018-10-30,10.791061,1.937845,22.188878,1.660245,6.400000
sh600115,2019-06-21,6.330000,6.440000,6.230000,6.290000,-0.006319,59461917.000000,375858100.000000,61695374933.489998,91001113939.779999,0.006062,9.293632,2018-09-30,2018-10-27,31.138614,0.880723,3.484185,1.571400,6.290000
sh600116,2019-06-21,8.190000,8.350000,8.170000,8.290000,0.014688,7403460.000000,61121961.000000,8232015603.290000,8232015611.580000,0.007456,50.658529,2018-09-30,2018-10-26,25.468795,2.144315,31.679758,2.957730,8.290000
sh600117,2019-06-21,3.800000,3.850000,3.770000,3.850000,0.010499,11579182.000000,44238024.000000,2853694116.350000,4023705270.200000,0.015622,10.625906,2018-09-30,2018-10-31,-11.465158,0.424360,85.365854,1.572327,3.850000
sh600118,2019-06-21,22.580000,23.050000,22.530000,22.980000,0.017715,13511531.000000,308730310.000000,27173600299.320000,27173600322.299999,0.011426,383.527047,2018-09-30,2018-10-26,63.483393,5.011100,199.558427,5.119719,22.980000
sh600119,2019-06-21,4.670000,4.670000,4.670000,4.670000,0.049438,1457232.000000,6805273.000000,1435558000.000000,1435558000.000000,0.004741,13.752283,2018-09-30,2018-10-31,-3.522667,0.610438,-61.528327,2.757765,4.670000
sh600120,2019-06-21,13.480000,13.650000,13.360000,13.510000,0.000000,12023165.000000,162053667.000000,8985830927.709999,11812983122.920000,0.018077,407.099646,2018-09-30,2018-10-30,20.159037,1.159243,-9.589796,1.608399,13.510000
sh600121,2019-06-21,3.190000,3.270000,3.180000,3.250000,0.022013,6732498.000000,21769087.000000,3299865936.250000,3299865936.250000,0.006631,13.210482,2018-09-30,2018-10-30,18.635321,0.275092,11.586453,0.911079,3.250000
sh600122,2019-06-21,3.410000,3.520000,3.370000,3.420000,0.027027,40569057.000000,139127447.000000,3961243557.000000,3961243557.000000,0.035026,20.161476,2018-09-30,2018-10-31,-18.671953,0.211615,-0.921726,0.509132,3.420000
sh600123,2019-06-21,7.290000,7.380000,7.290000,7.380000,0.012346,13168498.000000,96678568.000000,8430912000.000000,8430912000.000000,0.011527,54.266642,2018-09-30,2018-10-23,8.200911,1.757712,6.647451,0.828785,7.380000
sh600125,2019-06-21,6.650000,6.730000,6.630000,6.690000,0.009050,15602745.000000,104358347.000000,8733941330.370001,8733941337.059999,0.011951,110.104224,2018-09-30,2018-10-26,19.289397,1.407852,8.703151,1.596897,6.690000
sh600126,2019-06-21,4.560000,4.620000,4.530000,4.610000,0.010965,6134271.000000,28132702.000000,12759622941.070000,15568841672.629999,0.002216,23.518250,2018-09-30,2018-10-30,6.471992,0.463158,5.158331,0.857068,4.610000
sh600127,2019-06-21,5.230000,5.280000,5.130000,5.220000,0.003846,55190649.000000,286800259.000000,3350108392.740000,3350108397.960000,0.085996,27.039145,2018-09-30,2018-10-31,-214.814815,1.465974,-239.449541,4.544663,5.220000
sh600128,2019-06-21,8.120000,8.350000,8.080000,8.270000,0.019729,13535503.000000,111228663.000000,2040767225.000000,2040767225.000000,0.054851,24.594331,2018-09-30,2018-10-30,-59.797542,0.553462,641.085271,1.543342,8.270000
sh600129,2019-06-21,10.950000,11.090000,10.880000,10.920000,-0.002740,4549192.000000,49766633.000000,5939290484.400000,6081246924.480000,0.008364,32.926285,2018-09-30,2018-10-25,35.248547,0.650652,-33.110976,1.887836,10.920000
sh600130,2019-06-21,3.970000,4.100000,3.970000,4.050000,0.030534,27458711.000000,111212241.000000,3110400000.000000,3110400000.000000,0.035754,24.681590,2018-09-30,2018-10-31,-72.972973,1.626974,58.189655,3.544548,4.050000
sh600131,2019-06-21,15.100000,15.270000,14.780000,15.090000,0.025136,10737689.000000,161217989.000000,6151573268.790000,7607248588.950000,0.026340,77.949416,2018-09-30,2018-10-31,58.170513,7.778764,31.245944,6.179059,15.090000
sh600132,2019-06-21,44.000000,44.980000,44.000000,44.540000,-0.011321,2140815.000000,95352117.000000,21556077158.919998,21556077158.919998,0.004423,235.876111,2018-09-30,2018-10-31,54.516524,6.485478,25.937573,18.564522,44.540000
sh600133,2019-06-21,6.300000,6.380000,6.270000,6.320000,0.011200,11669329.000000,73821075.000000,3772167555.600000,4586926572.720000,0.019551,26.124049,2018-09-30,2018-10-30,12.122986,0.648812,-7.522033,1.161231,6.320000
sh600135,2019-06-21,7.910000,8.100000,7.910000,8.050000,0.017699,7721142.000000,61889642.000000,3002583458.700000,3002583466.750000,0.020701,23.056937,2018-09-30,2018-10-25,187.886568,2.541002,104.273399,1.772983,8.050000
sh600136,2019-06-21,10.700000,11.490000,10.690000,11.250000,0.046512,7962351.000000,89080575.000000,5046485332.500000,5480799592.500000,0.017750,27.964268,2018-09-30,2018-10-31,26.328107,4.279493,-127.986348,2.019930,11.250000
sh600137,2019-06-21,15.070000,15.500000,14.910000,14.980000,0.023224,1772500.000000,26919589.000000,1456319453.260000,1456319468.240000,0.018232,22.566152,2018-09-30,2018-10-30,60.354553,6.401474,-32.764654,2.956093,14.980000
sh600138,2019-06-21,13.030000,13.180000,13.000000,13.090000,0.008475,10310486.000000,134969275.000000,9475065600.000000,9475065600.000000,0.014244,69.665288,2018-09-30,2018-10-26,15.520065,0.905668,-12.849752,1.578327,13.090000
sh600139,2019-06-21,3.380000,3.490000,3.380000,3.410000,0.020958,12773600.000000,43745566.000000,2257046628.870000,2257046632.280000,0.019299,30.539974,2018-09-30,2018-10-30,-4.983195,1.952662,25.990854,5.982456,3.410000
sh600141,2019-06-21,10.400000,10.530000,10.360000,10.430000,0.003850,11832021.000000,123641177.000000,7443338126.560000,7584496036.040000,0.016580,34.470359,2018-09-30,2018-10-30,19.760253,0.454909,3.115775,1.001756,10.430000
sh600143,2019-06-21,5.000000,5.220000,5.000000,5.110000,0.019960,20615181.000000,105918432.000000,13081600000.000000,13882770251.350000,0.008053,97.833264,2018-09-30,2018-10-23,18.649635,0.820443,9.685368,1.347148,5.110000
sh600146,2019-06-21,13.700000,14.500000,13.510000,14.380000,0.062823,17698692.000000,249619343.000000,2876000000.000000,6758168600.000000,0.088493,18.981544,2018-09-30,2018-10-30,72.699697,292.056787,-30.798886,2.195152,14.380000
sh600148,2019-06-21,15.930000,16.140000,15.810000,15.940000,0.005678,2439451.000000,38953495.000000,2255772213.000000,2255772213.000000,0.017238,44.283367,2018-09-30,2018-10-25,93.489736,4.556275,56.067534,5.535876,15.940000
sh600149,2019-06-21,6.230000,6.230000,6.070000,6.120000,0.032040,4699951.000000,28902449.000000,2326579200.000000,2326579200.000000,0.012363,17.686190,2018-09-30,2018-10-31,160.209424,198.186528,63.883090,12.054363,6.120000
sh600150,2019-06-21,19.920000,20.970000,19.750000,20.850000,0.043544,32257822.000000,659610065.000000,28733751897.450001,28733751918.299999,0.023407,68.812846,2018-09-30,2018-10-31,-17.008825,1.040646,3.333770,1.936674,20.850000
