code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600016,2019-06-24,6.390000,6.410000,6.380000,6.410000,0.003130,54056465.000000,345878818.000000,227312209788.920013,280645302597.820007,0.001524,156.430650,2018-09-30,2018-10-31,5.267050,1.574058,-1.365486,0.699019,6.410000
sh600017,2019-06-24,3.210000,3.220000,3.150000,3.170000,-0.015528,34158980.000000,108663712.000000,9749822824.959999,9749822824.959999,0.011106,10.366399,2018-09-30,2018-10-27,16.741470,2.241745,6.896313,0.880425,3.170000
sh600018,2019-06-24,6.980000,7.120000,6.960000,7.010000,0.001429,55251361.000000,389252374.000000,162447459289.489990,162447459296.500000,0.002384,42.816007,2018-09-30,2018-10-31,13.670047,5.504671,29.355109,2.320654,7.010000
sh600019,2019-06-24,6.560000,6.720000,6.560000,6.660000,0.018349,53432880.000000,355580228.000000,147193238913.839996,148359052939.500000,0.002418,16.545400,2018-09-30,2018-10-30,6.888678,0.721485,2.824255,0.935176,6.660000
sh600020,2019-06-24,5.370000,5.390000,5.300000,5.340000,-0.005587,20297490.000000,108324006.000000,12000965577.540001,12000965582.879999,0.009032,21.321794,2018-09-30,2018-10-31,26.253687,2.291391,3.224248,1.028090,5.340000
sh600021,2019-06-24,8.560000,8.580000,8.410000,8.540000,0.007075,3630327.000000,30813570.000000,18273373246.240002,22350582242.380001,0.001697,18.462551,2018-09-30,2018-10-30,17.477870,1.116466,3.880659,1.680749,8.540000
sh600022,2019-06-24,1.700000,1.730000,1.690000,1.710000,0.005882,106777516.000000,182831221.000000,18718599843.360001,18718599843.360001,0.009754,9.514279,2018-09-30,2018-10-30,5.724807,0.305229,8.787256,0.913169,1.710000
sh600023,2019-06-24,4.460000,4.460000,4.420000,4.450000,0.002252,12040104.000000,53485701.000000,60523070442.150002,60523070446.599998,0.000885,7.215387,2018-09-30,2018-10-27,14.359765,1.587502,6.572730,1.020748,4.450000
sh600025,2019-06-24,4.070000,4.080000,4.040000,4.080000,0.007407,22111621.000000,89837638.000000,36426240000.000000,73440000000.000000,0.002477,4.147550,2018-09-30,2018-10-30,25.436409,,7.364621,1.802996,4.080000
sh600026,2019-06-24,6.510000,6.640000,6.460000,6.540000,0.001531,12211645.000000,79928517.000000,17893654910.939999,26369494910.939999,0.004463,11.090569,2018-09-30,2018-10-31,105.144695,2.063901,11.958310,0.944309,6.540000
sh600027,2019-06-24,3.860000,3.880000,3.840000,3.860000,-0.002584,14772686.000000,57040267.000000,27003568184.580002,38071089880.580002,0.002112,6.597997,2018-09-30,2018-10-31,17.301658,0.536102,2.264461,0.789834,3.860000
sh600028,2019-06-24,5.410000,5.420000,5.380000,5.400000,-0.001848,56151589.000000,303158924.000000,516011963643.000000,653784532088.400024,0.000588,16.367226,2018-09-30,2018-10-31,9.441608,0.339781,3.151579,0.949684,5.400000
sh600029,2019-06-24,7.580000,7.600000,7.500000,7.540000,-0.005277,26976646.000000,203280829.000000,52950781000.000000,92494479036.440002,0.003841,12.731505,2018-09-30,2018-10-31,25.041514,0.664122,4.279228,1.397150,7.540000
sh600030,2019-06-24,23.950000,24.100000,23.530000,23.600000,-0.002957,195547985.000000,4647988711.000000,231626016120.000000,285959038240.000000,0.019924,129.909935,2018-09-30,2018-10-31,26.642583,7.965594,17.148670,1.871560,23.600000
sh600031,2019-06-24,13.140000,13.240000,13.010000,13.180000,0.003808,55995162.000000,734752258.000000,109893475606.399994,110390059613.059998,0.006716,613.099307,2018-09-30,2018-10-30,19.659905,4.539734,9.857891,3.390354,13.180000
sh600033,2019-06-24,3.400000,3.450000,3.390000,3.430000,0.005865,13811078.000000,47432497.000000,9413292000.000000,9413292000.000000,0.005032,23.542033,2018-09-30,2018-10-31,13.982878,3.651741,5.129355,1.049604,3.430000
sh600035,2019-06-24,3.490000,3.490000,3.440000,3.480000,-0.002865,10036192.000000,34783750.000000,5312926968.960000,6013742133.600000,0.006574,10.130671,2018-09-30,2018-10-30,10.540494,4.243574,9.953613,0.990396,3.480000
sh600036,2019-06-24,37.520000,37.990000,37.480000,37.960000,0.007164,30881629.000000,1166862209.000000,783074730486.880005,957345339013.959961,0.001497,181.149622,2018-09-30,2018-10-31,12.212463,5.022038,77.755018,1.947665,37.960000
sh600037,2019-06-24,10.500000,10.600000,10.410000,10.530000,-0.002841,8224955.000000,86548316.000000,14655421107.990000,14655421118.520000,0.005910,55.321221,2018-09-30,2018-10-30,22.221341,5.804712,14.359413,1.153672,10.530000
sh600038,2019-06-24,40.670000,40.850000,40.260000,40.690000,0.000246,3094941.000000,125818316.000000,23985807574.040001,23985807574.040001,0.005250,119.875033,2018-09-30,2018-10-26,49.700745,1.927190,31.498684,3.224349,40.690000
sh600039,2019-06-24,3.780000,3.790000,3.720000,3.780000,0.002653,21317418.000000,79924555.000000,13067735274.719999,13647786427.799999,0.006166,28.922813,2018-09-30,2018-10-31,10.407489,0.370951,10.341997,1.030872,3.780000
sh600048,2019-06-24,13.000000,13.080000,12.880000,13.060000,0.003843,46078940.000000,597753457.000000,153754452426.559998,155349080019.880005,0.003914,271.353069,2018-09-30,2018-10-30,9.489862,1.184891,-17.179839,1.433918,13.060000
sh600050,2019-06-24,6.230000,6.270000,6.190000,6.230000,-0.006380,105543296.000000,656575670.000000,132054795540.850006,193385228690.010010,0.004979,9.747728,2018-09-30,2018-10-23,87.500000,0.483567,3.168226,1.387651,6.230000
sh600051,2019-06-24,6.310000,6.360000,6.280000,6.350000,0.003160,2457228.000000,15551719.000000,1974088000.000000,1974088000.000000,0.007904,28.920673,2018-09-30,2018-10-23,4.374373,0.546809,3.944894,0.870426,6.350000
sh600052,2019-06-24,3.160000,3.200000,3.110000,3.140000,-0.015674,3265099.000000,10281703.000000,2737417745.740000,2737417748.880000,0.003745,11.738404,2018-09-30,2018-10-30,10.676641,2.448906,14.659197,1.129293,3.140000
sh600053,2019-06-24,24.400000,24.960000,24.200000,24.730000,0.008976,3251863.000000,80433582.000000,10721463984.000000,10721463984.000000,0.007501,54.086286,2018-09-30,2018-10-27,29.993936,9.540671,6.870208,5.253319,24.730000
sh600054,2019-06-24,9.550000,9.600000,9.520000,9.590000,0.002090,2089788.000000,19977516.000000,4922547000.000000,7166607000.000000,0.004071,41.411970,2018-09-30,2018-10-27,14.634519,2.870164,12.987541,1.723209,9.590000
sh600055,2019-06-24,10.310000,10.620000,10.310000,10.550000,0.022287,5998580.000000,62944617.000000,5705610888.900000,5705610899.450000,0.011092,153.559496,2018-09-30,2018-10-27,42.922928,2.819386,-144.806563,3.024508,10.550000
sh600056,2019-06-24,13.650000,13.760000,13.560000,13.640000,-0.000733,6537058.000000,89287194.000000,13805535912.959999,14574142683.760000,0.006459,126.287177,2018-09-30,2018-10-27,9.698293,0.693001,-38.710509,1.792386,13.640000
sh600057,2019-06-24,4.540000,4.560000,4.480000,4.530000,0.000000,6957792.000000,31391881.000000,9773267000.520000,9773267005.049999,0.003225,42.108910,2018-09-30,2018-10-31,10.886054,0.091137,2.816427,0.839777,4.530000
sh600058,2019-06-24,8.940000,9.140000,8.810000,9.020000,0.010078,9649103.000000,86945930.000000,9668634613.219999,9668634613.219999,0.009002,43.119386,2018-09-30,2018-10-30,-24.208266,0.155982,-9.630579,1.368159,9.020000
sh600059,2019-06-24,8.670000,8.970000,8.600000,8.770000,0.009206,12703825.000000,111575977.000000,7090756927.050000,7090756927.050000,0.015712,71.904890,2018-09-30,2018-10-27,41.589616,5.210313,23.358551,1.786818,8.770000
sh600060,2019-06-24,8.950000,8.960000,8.790000,8.840000,-0.010078,9079531.000000,80140274.000000,11566973993.639999,11566974002.480000,0.006939,50.661412,2018-09-30,2018-10-31,16.376436,0.385004,6.855370,0.831703,8.840000
sh600061,2019-06-24,14.590000,14.720000,14.270000,14.430000,-0.008929,15622194.000000,225377110.000000,60228394692.180000,60997481960.610001,0.003743,84.996491,2018-09-30,2018-10-31,34.686315,4.475823,-4.132169,1.672849,14.430000
sh600062,2019-06-24,12.870000,12.920000,12.700000,12.770000,-0.007770,6361163.000000,81472424.000000,10512802447.049999,13322145543.930000,0.007727,96.161260,2018-09-30,2018-10-29,13.521813,1.800463,8.066452,1.727403,12.770000
sh600063,2019-06-24,2.920000,2.920000,2.860000,2.900000,-0.003436,10512948.000000,30323985.000000,5585094603.900000,5585094606.800000,0.005459,38.740357,2018-09-30,2018-10-26,45.285870,1.379641,43.990040,1.219039,2.900000
sh600064,2019-06-24,11.050000,11.090000,10.880000,10.940000,-0.002735,11970439.000000,131205968.000000,13521368354.719999,13521368354.719999,0.009685,177.148876,2018-09-30,2018-10-26,9.366438,2.182026,-35.542560,1.320602,10.940000
sh600066,2019-06-24,13.090000,13.220000,12.960000,13.210000,0.012261,8690772.000000,114002523.000000,29246137135.830002,29246137135.830002,0.003925,548.704190,2018-09-30,2018-10-29,12.569216,0.972463,31.683023,1.946700,13.210000
sh600067,2019-06-24,4.930000,4.950000,4.850000,4.850000,-0.018219,5120000.000000,25059974.000000,7236737016.250000,7236737016.250000,0.003431,104.768101,2018-09-30,2018-10-27,20.026640,0.996243,-10.754162,1.008401,4.850000
sh600068,2019-06-24,6.360000,6.360000,6.300000,6.330000,-0.003150,18744837.000000,118571806.000000,29148241011.630001,29148241017.959999,0.004071,37.790949,2018-09-30,2018-10-31,7.520494,0.354279,8.910473,0.700578,6.330000
sh600069,2019-06-24,2.640000,2.670000,2.490000,2.510000,-0.015686,23727661.000000,60635551.000000,4075822948.440000,4075822948.440000,0.014612,16.140810,2018-09-30,2018-10-30,69.916435,1.111696,-11.952381,1.918960,2.510000
sh600070,2019-06-24,8.240000,8.360000,8.150000,8.310000,0.012180,4271843.000000,35222671.000000,3336615469.170000,4337372240.580000,0.010639,81.487892,2018-09-30,2018-10-30,24.469965,3.682954,-42.161339,1.845150,8.310000
sh600071,2019-06-24,11.000000,11.860000,10.900000,11.300000,0.039558,7264471.000000,82026137.000000,2683438741.500000,2683438741.500000,0.030591,65.105238,2018-09-30,2018-10-31,41.635962,3.340798,-153.741497,6.397192,11.300000
sh600072,2019-06-24,12.820000,12.900000,12.560000,12.730000,-0.006245,16193490.000000,205861184.000000,7647913742.100000,9372461010.590000,0.026954,53.327877,2018-09-30,2018-10-31,568.303571,6.666454,-17.181806,2.562038,12.730000
sh600073,2019-06-24,9.510000,9.850000,9.400000,9.730000,0.022059,29212118.000000,281043416.000000,9124107752.830000,9124107762.559999,0.031152,30.258382,2018-09-30,2018-10-30,32.510040,0.875830,160.690968,2.413026,9.730000
sh600075,2019-06-24,5.240000,5.240000,5.240000,5.240000,0.100840,374100.000000,1960284.000000,4361774307.480000,5096017124.480000,0.000449,55.280995,2018-09-30,2018-10-27,15.497376,1.029845,6.331570,1.127873,5.240000
sh600076,2019-06-24,4.450000,4.630000,4.450000,4.530000,0.013423,14326544.000000,65194914.000000,4685216499.840000,4685216504.370000,0.013852,14.722711,2018-09-30,2018-10-30,9.744031,4.545017,15.361139,1.287700,4.530000
sh600077,2019-06-24,2.870000,2.880000,2.840000,2.870000,0.010563,4808190.000000,13746396.000000,3846151072.750000,3846151075.620000,0.003588,23.800255,2018-09-30,2018-10-30,12.172222,0.401467,0.912295,1.003856,2.870000
sh600078,2019-06-24,4.290000,4.290000,4.290000,4.290000,0.100000,1075801.000000,4615186.000000,2842437569.400000,2842437573.690000,0.001624,26.346267,2018-09-30,2018-10-31,116.553749,1.113976,9.249104,1.530110,4.290000
sh600079,2019-06-24,10.500000,10.590000,10.440000,10.540000,0.000000,8972799.000000,94338232.000000,13554957102.940001,14268043343.080000,0.006977,141.156672,2018-09-30,2018-10-30,23.328907,1.600673,-45.766392,1.028142,10.540000
sh600080,2019-06-24,6.780000,6.820000,6.680000,6.710000,-0.019006,6705007.000000,45077921.000000,2048535301.120000,2504643612.350000,0.021962,34.399559,2018-09-30,2018-10-27,37.508243,3.060207,-152.060445,1.425747,6.710000
sh600081,2019-06-24,11.410000,12.490000,11.300000,12.260000,0.073555,14973489.000000,175594951.000000,3844245600.000000,3844245600.000000,0.047753,114.816229,2018-09-30,2018-10-31,29.008034,0.807037,6.113494,2.927680,12.260000
sh600082,2019-06-24,4.740000,4.740000,4.660000,4.690000,-0.008457,3895800.000000,18237224.000000,2972766827.380000,3030283223.940000,0.006146,28.115922,2018-09-30,2018-10-30,51.538462,4.125227,61.710526,1.801283,4.690000
sh600083,2019-06-24,14.690000,15.100000,14.500000,14.990000,-0.009908,4528455.000000,66562099.000000,3417619956.740000,3447700000.000000,0.019862,14.989802,2018-09-30,2018-10-31,145.251938,30.770241,-5.463425,43.550261,14.990000
sh600084,2019-06-24,2.340000,2.360000,2.310000,2.330000,-0.012712,7004377.000000,16311218.000000,2618283513.900000,2618283513.900000,0.006233,16.724647,2018-09-30,2018-10-20,-25.975474,8.637179,-14.409400,1.158570,2.330000
sh600085,2019-06-24,28.980000,29.000000,28.750000,28.860000,-0.002764,2439380.000000,70405537.000000,39580631732.459999,39580631761.320000,0.001779,318.207586,2018-09-30,2018-10-30,37.745226,3.661903,21.082621,4.405165,28.860000
sh600086,2019-06-24,4.480000,4.600000,4.400000,4.420000,-0.019956,71645014.000000,320355028.000000,4671254970.720000,5967000000.000000,0.067791,42.574952,2018-09-30,2018-10-31,-65.871833,0.585531,40.963855,1.902466,4.420000
sh600088,2019-06-24,13.990000,14.270000,13.940000,14.030000,0.000000,10609224.000000,149234911.000000,5579820777.970000,5579820792.000000,0.026676,50.055966,2018-09-30,2018-10-30,57.736626,7.366121,49.540960,4.880170,14.030000
sh600089,2019-06-24,7.370000,7.380000,7.260000,7.300000,-0.004093,12665126.000000,92446388.000000,27114483352.400002,27115870352.400002,0.003410,271.047900,2018-09-30,2018-10-30,11.508750,0.633294,12.931798,0.838358,7.300000
sh600090,2019-06-24,4.760000,4.780000,4.680000,4.700000,-0.008439,7822495.000000,36841048.000000,3302675796.600000,6766415841.500000,0.011132,23.841221,2018-09-30,2018-10-30,13.505774,1.487429,-5.211310,1.126522,4.700000
sh600091,2019-06-24,3.860000,3.880000,3.810000,3.830000,-0.007772,1023000.000000,3914675.000000,1675289963.090000,1675289966.920000,0.002339,9.971038,2018-09-30,2018-10-30,-126.402640,76.069038,-22.865672,1.883082,3.830000
sh600093,2019-06-24,12.510000,13.300000,12.390000,12.700000,0.031682,49197452.000000,628769107.000000,14255083250.000000,14255083250.000000,0.043831,71.595903,2018-09-30,2018-10-31,16.147489,6.927795,12.465646,2.052558,12.700000
sh600094,2019-06-24,6.500000,6.500000,6.340000,6.390000,-0.013889,10347400.000000,66013598.000000,14547505700.790001,15817327114.230000,0.004545,34.882769,2018-09-30,2018-10-30,19.567277,2.494523,2.732743,1.364858,6.390000
sh600096,2019-06-24,6.160000,6.240000,6.130000,6.170000,0.001623,6363468.000000,39300172.000000,8152909281.460000,8808754367.459999,0.004816,14.349058,2018-09-30,2018-10-27,30.896345,0.138588,2.214565,2.020037,6.170000
sh600097,2019-06-24,10.380000,10.450000,10.300000,10.440000,0.005780,1013382.000000,10506377.000000,2362290454.080000,2515377675.960000,0.004479,15.198577,2018-09-30,2018-10-30,12.007499,7.008496,6.561815,1.568199,10.440000
sh600098,2019-06-24,6.280000,6.350000,6.280000,6.310000,0.006380,3162800.000000,19947827.000000,17202300280.980000,17202300280.980000,0.001160,33.894052,2018-09-30,2018-10-31,23.544776,0.938220,7.105856,1.050057,6.310000
sh600099,2019-06-24,7.950000,8.130000,7.810000,8.090000,0.020177,7602301.000000,60427870.000000,1772680800.000000,1772680800.000000,0.034695,22.145204,2018-09-30,2018-10-27,-8090.000000,4.784183,-266.118421,3.765242,8.090000
sh600100,2019-06-24,9.590000,9.640000,9.450000,9.500000,-0.013499,21992445.000000,209398017.000000,28157040034.500000,28157040034.500000,0.007420,200.620653,2018-09-30,2018-10-30,-99.061522,0.989797,-48.296899,1.407533,9.500000
sh600101,2019-06-24,8.760000,8.800000,8.690000,8.750000,-0.001142,1424968.000000,12449223.000000,2836566048.750000,2836566048.750000,0.004396,47.890259,2018-09-30,2018-10-26,26.119403,2.200729,10.985562,1.307082,8.750000
sh600103,2019-06-24,2.420000,2.430000,2.390000,2.410000,-0.004132,7202996.000000,17324326.000000,2559038256.000000,4274631472.050000,0.006783,12.905435,2018-09-30,2018-10-30,31.403613,1.582907,7.510051,1.599785,2.410000
sh600104,2019-06-24,25.190000,25.450000,25.040000,25.400000,0.005542,13179441.000000,333056856.000000,292187194542.400024,296759918671.000000,0.001146,223.054500,2018-09-30,2018-10-30,7.890159,0.419201,-11.909227,1.286343,25.400000
sh600105,2019-06-24,5.040000,5.070000,4.920000,4.950000,-0.013944,12684990.000000,63081277.000000,6129460359.000000,6202105074.000000,0.010244,54.908357,2018-09-30,2018-10-30,22.500000,0.903042,-37.931034,2.319479,4.950000
sh600106,2019-06-24,3.280000,3.300000,3.260000,3.270000,-0.009091,6525736.000000,21383120.000000,3591662771.400000,3591662771.400000,0.005941,23.190335,2018-09-30,2018-10-26,14.714343,10.378246,15.152669,1.131243,3.270000
sh600107,2019-06-24,7.030000,7.080000,6.870000,6.970000,-0.011348,8382039.000000,58262453.000000,2509200000.000000,2509200000.000000,0.023283,18.041914,2018-09-30,2018-10-31,361.139896,5.112257,-119.145299,4.545751,6.970000
sh600108,2019-06-24,3.720000,3.860000,3.680000,3.830000,0.026810,80749515.000000,304894842.000000,7456684909.600000,7456684913.430000,0.041476,36.826216,2018-09-30,2018-10-31,75.542406,3.320963,-59.104938,1.572702,3.830000
sh600109,2019-06-24,9.850000,9.900000,9.660000,9.700000,-0.007165,29312418.000000,286108790.000000,29336285297.299999,29336285307.000000,0.009692,83.608504,2018-09-30,2018-10-30,28.537309,5.154025,23.032240,1.529961,9.700000
sh600110,2019-06-24,4.680000,4.720000,4.580000,4.630000,-0.008565,18964502.000000,88007239.000000,5325945009.110000,5325945009.110000,0.016486,65.390569,2018-09-30,2018-10-19,61.081794,3.084882,7.729549,2.556175,4.630000
sh600111,2019-06-24,12.980000,13.390000,12.890000,13.200000,0.016949,106325647.000000,1402689817.000000,47956471186.800003,47956471200.000000,0.029266,258.843932,2018-09-30,2018-10-20,111.891892,10.016596,-14.777468,5.303443,13.200000
sh600112,2019-06-24,2.710000,2.860000,2.670000,2.850000,0.047794,13483821.000000,37243783.000000,1451233811.100000,1451233811.100000,0.026480,11.500016,2018-09-30,2018-10-30,17.210145,2.101863,17.958412,1.143568,2.850000
sh600113,2019-06-24,7.580000,7.710000,7.520000,7.660000,0.009223,5963226.000000,45384979.000000,3151562685.600000,3151562685.600000,0.014494,35.468535,2018-09-30,2018-10-31,25.678124,2.757784,22.569113,3.792027,7.660000
sh600114,2019-06-24,6.400000,6.550000,6.350000,6.500000,0.015625,7204457.000000,46362645.000000,4123590380.000000,4196048226.500000,0.011356,41.004930,2018-09-30,2018-10-30,10.959672,1.968123,22.535579,1.686186,6.500000
sh600115,2019-06-24,6.260000,6.280000,6.200000,6.230000,-0.009539,27798998.000000,173249273.000000,61106865792.629997,90133058798.860001,0.002834,9.204981,2018-09-30,2018-10-27,30.841584,0.872322,3.450950,1.556411,6.230000
sh600116,2019-06-24,8.320000,8.330000,8.150000,8.200000,-0.010856,4654125.000000,38280470.000000,8142645108.200000,8142645116.400000,0.004687,50.108557,2018-09-30,2018-10-26,25.192294,2.121035,31.335829,2.925620,8.200000
sh600117,2019-06-24,3.860000,4.050000,3.850000,3.950000,0.025974,27665590.000000,109842635.000000,2927816041.450000,4128217095.400000,0.037324,10.901904,2018-09-30,2018-10-31,-11.762954,0.435383,87.583149,1.613167,3.950000
sh600118,2019-06-24,23.000000,23.150000,22.740000,22.870000,-0.004787,9202195.000000,210664224.000000,27043526494.580002,27043526517.450001,0.007782,381.691191,2018-09-30,2018-10-26,63.179512,4.987113,198.603186,5.095212,22.870000
sh600119,2019-06-24,4.700000,4.860000,4.630000,4.780000,0.023555,5031174.000000,23983890.000000,1469372000.000000,1469372000.000000,0.016367,14.076213,2018-09-30,2018-10-31,-3.605642,0.624816,-62.977602,2.822724,4.780000
sh600120,2019-06-24,13.540000,13.550000,13.340000,13.370000,-0.010363,6459749.000000,86660833.000000,8892713508.770000,11690568790.040001,0.009712,402.880997,2018-09-30,2018-10-30,19.950135,1.147230,-9.490420,1.591731,13.370000
sh600121,2019-06-24,3.240000,3.340000,3.230000,3.270000,0.006154,7058400.000000,23154840.000000,3320172803.550000,3320172803.550000,0.006952,13.291778,2018-09-30,2018-10-30,18.750000,0.276784,11.657754,0.916685,3.270000
sh600122,2019-06-24,3.460000,3.490000,3.360000,3.380000,-0.011696,22815618.000000,77535601.000000,3914913223.000000,3914913223.000000,0.019698,19.925670,2018-09-30,2018-10-31,-18.453567,0.209140,-0.910946,0.503177,3.380000
sh600123,2019-06-24,7.380000,7.470000,7.350000,7.400000,0.002710,11629061.000000,86067662.000000,8453760000.000000,8453760000.000000,0.010180,54.413706,2018-09-30,2018-10-23,8.223136,1.762476,6.665466,0.831031,7.400000
sh600125,2019-06-24,6.680000,6.730000,6.640000,6.680000,-0.001495,9232309.000000,61628650.000000,8720886111.639999,8720886118.320000,0.007072,109.939644,2018-09-30,2018-10-26,19.260564,1.405747,8.690142,1.594510,6.680000
sh600126,2019-06-24,4.610000,4.800000,4.590000,4.730000,0.026030,10881896.000000,51213756.000000,13091760631.510000,15974104362.590000,0.003932,24.130439,2018-09-30,2018-10-30,6.640460,0.475214,5.292604,0.879378,4.730000
sh600127,2019-06-24,5.170000,5.480000,5.080000,5.400000,0.034483,73889450.000000,391997837.000000,3465629371.800000,3465629377.200000,0.115131,27.971530,2018-09-30,2018-10-31,-222.222222,1.516525,-247.706422,4.701376,5.400000
sh600128,2019-06-24,8.270000,8.270000,8.040000,8.190000,-0.009674,6890605.000000,56229954.000000,2021025825.000000,2021025825.000000,0.027923,24.356417,2018-09-30,2018-10-30,-59.219089,0.548108,634.883721,1.528413,8.190000
sh600129,2019-06-24,10.920000,10.960000,10.620000,10.790000,-0.011905,3402811.000000,36651033.000000,5868584645.300000,6008851127.760000,0.006256,32.534305,2018-09-30,2018-10-25,34.828922,0.642906,-32.716798,1.865362,10.790000
sh600130,2019-06-24,4.010000,4.110000,4.010000,4.070000,0.004938,17039728.000000,68998439.000000,3125760000.000000,3125760000.000000,0.022187,24.803474,2018-09-30,2018-10-31,-73.333333,1.635008,58.477011,3.562051,4.070000
sh600131,2019-06-24,15.190000,15.190000,14.800000,14.900000,-0.012591,5661081.000000,84331155.000000,6074118071.900000,7511464809.500000,0.013887,76.967945,2018-09-30,2018-10-31,57.438081,7.680821,30.852523,6.101258,14.900000
sh600132,2019-06-24,44.600000,46.580000,44.100000,46.050000,0.033902,3522806.000000,160085314.000000,22286873667.900002,22286873667.900002,0.007279,243.872809,2018-09-30,2018-10-31,56.364749,6.705349,26.816911,19.193898,46.050000
sh600133,2019-06-24,6.340000,6.360000,6.210000,6.320000,0.000000,8574720.000000,53938024.000000,3772167555.600000,4586926572.720000,0.014366,26.124049,2018-09-30,2018-10-30,12.122986,0.648812,-7.522033,1.161231,6.320000
sh600135,2019-06-24,8.050000,8.160000,7.910000,8.150000,0.012422,6526384.000000,52592409.000000,3039882632.100000,3039882640.250000,0.017497,23.343359,2018-09-30,2018-10-25,190.220562,2.572568,105.568721,1.795007,8.150000
sh600136,2019-06-24,11.260000,11.380000,11.110000,11.280000,0.002667,2337755.000000,26211339.000000,5059942626.720000,5495415058.080000,0.005211,28.038839,2018-09-30,2018-10-31,26.398315,4.290905,-128.327645,2.025316,11.280000
sh600137,2019-06-24,15.000000,15.120000,14.730000,14.900000,-0.005340,1097621.000000,16340960.000000,1448542046.300000,1448542061.200000,0.011290,22.445638,2018-09-30,2018-10-30,60.032232,6.367287,-32.589676,2.940306,14.900000
sh600138,2019-06-24,13.100000,13.160000,13.020000,13.080000,-0.000764,7082430.000000,92597219.000000,9467827200.000000,9467827200.000000,0.009785,69.612068,2018-09-30,2018-10-26,15.508208,0.904977,-12.839935,1.577122,13.080000
sh600139,2019-06-24,3.470000,3.670000,3.390000,3.500000,0.026393,17671040.000000,62207218.000000,2316616774.500000,2316616778.000000,0.026698,31.346015,2018-09-30,2018-10-30,-5.114716,2.004199,26.676829,6.140351,3.500000
sh600141,2019-06-24,10.470000,10.640000,10.380000,10.590000,0.015340,13122887.000000,137971636.000000,7557521645.280000,7700844968.520000,0.018388,34.999146,2018-09-30,2018-10-30,20.063383,0.461888,3.163572,1.017123,10.590000
sh600143,2019-06-24,5.180000,5.200000,5.070000,5.110000,0.000000,10492210.000000,53699735.000000,13081600000.000000,13882770251.350000,0.004099,97.833264,2018-09-30,2018-10-23,18.649635,0.820443,9.685368,1.347148,5.110000
sh600146,2019-06-24,14.660000,15.280000,14.100000,15.010000,0.043811,21543223.000000,320311468.000000,3002000000.000000,7054249700.000000,0.107716,19.813142,2018-09-30,2018-10-30,75.884732,304.852042,-32.148212,2.291323,15.010000
sh600148,2019-06-24,15.890000,16.660000,15.610000,16.120000,0.011292,3068301.000000,49373051.000000,2281245174.000000,2281245174.000000,0.021682,44.783430,2018-09-30,2018-10-25,94.545455,4.607726,56.700668,5.598389,16.120000
